REC_NO,XRAY_RA,XRAY_DEC,LABEL,u_mag_auto,err_u_mag_auto,g_mag_auto,err_g_mag_auto,r_mag_auto,err_r_mag_auto,i_mag_auto,err_i_mag_auto,z_mag_auto,err_z_mag_auto,Separation
3587,19.264659881591797,0.007396873086690903,1,16.9081,0.0073,15.8458,0.0016,15.2149,0.0013,14.8053,0.0012,14.554,0.0028,1.2661340102042187
3593,19.28807830810547,0.5248439908027649,1,18.8004,0.0169,16.5162,0.0022,15.3647,0.0013,14.863,0.0012,14.5519,0.0026,1.367214496632662
3603,19.322633743286133,0.2573424279689789,1,21.008,0.0497,20.6631,0.0158,20.7055,0.0186,20.4903,0.0212,20.3939,0.0627,1.1912630015245906
3603,19.322633743286133,0.2573424279689789,0,22.8823,0.1561,22.9252,0.0616,22.4593,0.058,22.6915,0.1029,22.4761,0.319,9.383536100922731
3603,19.322633743286133,0.2573424279689789,0,99.0,99.0,24.9246,0.2952,24.472,0.2956,23.6293,0.2211,23.6871,0.8932,7.330496218360197
3603,19.322633743286133,0.2573424279689789,0,99.0,99.0,25.0592,0.3419,24.7104,0.3766,24.233,0.3896,23.9134,1.1327,4.926371056689181
3603,19.322633743286133,0.2573424279689789,0,21.6748,0.0823,20.7631,0.0178,19.9884,0.0132,19.7388,0.0147,19.4627,0.0373,9.15404392360067
3611,19.346284866333008,0.02701391838490963,0,24.3199,0.4976,24.0806,0.1414,23.0425,0.0929,22.4741,0.0831,22.6874,0.3731,5.559834446199089
3611,19.346284866333008,0.02701391838490963,1,22.7659,0.1556,23.0461,0.0688,22.8807,0.0886,22.2744,0.0766,21.8402,0.1964,1.2583518600780572
3620,19.371931076049805,0.3633887469768524,1,19.91,0.0282,19.2073,0.0076,19.1269,0.0079,19.0868,0.0094,18.8378,0.0227,2.0584674483750556
3620,19.371931076049805,0.3633887469768524,0,24.1674,0.5672,23.9742,0.1776,23.7278,0.2146,23.4088,0.2533,23.678,1.2848,8.271590034461736
3621,19.378787994384766,0.5542192459106445,1,20.8374,0.049,20.4566,0.015,20.1604,0.0148,20.1097,0.0195,19.989,0.0501,1.9577745850087764
3621,19.378787994384766,0.5542192459106445,0,24.2463,0.488,23.6662,0.1134,23.0219,0.0963,23.1647,0.1728,22.4296,0.2758,5.63113617059134
3623,19.38035011291504,0.267676442861557,1,22.2155,0.1033,21.7822,0.0299,21.3197,0.0271,21.1884,0.0338,21.1453,0.1109,3.1323039308281366
3623,19.38035011291504,0.267676442861557,0,24.0497,0.4327,21.7927,0.0307,20.337,0.0151,19.1293,0.0096,18.4523,0.018,5.801335347782592
3623,19.38035011291504,0.267676442861557,0,99.0,99.0,25.2874,0.4488,23.797,0.1823,23.1599,0.1619,22.2842,0.2825,9.286600728584851
3623,19.38035011291504,0.267676442861557,0,23.3511,0.2627,23.7661,0.1402,23.5365,0.169,22.8365,0.1428,23.1824,0.7483,4.591962842652718
3623,19.38035011291504,0.267676442861557,0,99.0,99.0,26.6912,0.8106,25.2395,0.3398,24.7679,0.3516,24.5366,1.0955,9.86455257209117
3625,19.39193344116211,0.06507610529661179,1,21.2745,0.0594,21.0258,0.0195,20.9528,0.0226,20.684,0.0242,20.7504,0.0839,0.7417946999861534
3625,19.39193344116211,0.06507610529661179,0,23.3581,0.2959,22.4765,0.0521,21.8631,0.0463,21.6187,0.0534,21.2285,0.1411,9.229885710299081
3625,19.39193344116211,0.06507610529661179,0,25.4618,1.2779,24.5577,0.203,24.1706,0.225,23.6512,0.2104,23.7384,0.8932,5.824555309324674
3625,19.39193344116211,0.06507610529661179,0,99.0,99.0,24.5894,0.2413,23.8984,0.2072,23.0613,0.1475,22.4819,0.3415,9.095260153969345
3627,19.396503448486328,0.17474794387817383,1,20.0394,0.0303,19.6634,0.0097,19.6177,0.0106,19.625,0.0129,19.4325,0.0343,0.9743914592454035
3627,19.396503448486328,0.17474794387817383,0,99.0,99.0,23.3146,0.1439,22.6222,0.1233,22.2142,0.129,21.9741,0.4101,9.558833032773482
3629,19.40158462524414,0.5616650581359863,1,21.0991,0.0539,20.906,0.0184,20.8234,0.0208,20.5613,0.0239,20.5385,0.0666,1.4379725297954573
3638,19.42854118347168,-0.16572780907154083,1,20.9763,0.0493,20.7694,0.0169,20.7089,0.019,20.4238,0.0201,20.5718,0.0716,5.649129172405967
3638,19.42854118347168,-0.16572780907154083,0,25.1749,0.7433,25.0054,0.2249,24.6228,0.2463,24.7628,0.4166,24.3475,1.1226,5.991707823397866
3640,19.435630798339844,-0.5089994072914124,1,19.6058,0.0299,19.3206,0.0098,18.9692,0.0097,18.8492,0.0112,18.879,0.0375,2.2651414293385668
3640,19.435630798339844,-0.5089994072914124,0,24.2024,0.537,24.1503,0.1953,23.3018,0.1427,22.5295,0.1071,23.4189,0.8357,7.432121807347829
3642,19.439674377441406,-0.4450218081474304,1,21.7288,0.0748,21.3141,0.0229,21.0825,0.0239,20.7659,0.0233,20.8116,0.0761,1.4175212515784388
3642,19.439674377441406,-0.4450218081474304,0,25.2124,1.0959,23.8395,0.1283,23.1465,0.1058,22.7291,0.1066,22.5073,0.3035,8.021252593058671
3642,19.439674377441406,-0.4450218081474304,0,24.887,0.5995,24.9003,0.231,24.6688,0.284,23.9526,0.2238,23.3222,0.4469,6.898773633146684
3650,19.47379493713379,0.18829698860645294,1,23.8311,0.3415,23.4505,0.0888,23.193,0.1051,23.245,0.1596,22.1699,0.2383,3.130593720677128
3650,19.47379493713379,0.18829698860645294,0,24.2174,0.5441,23.6521,0.1168,22.8956,0.0938,22.4268,0.0918,21.5851,0.1664,8.767491693728099
3650,19.47379493713379,0.18829698860645294,0,24.9001,0.935,23.6924,0.1158,23.5015,0.1486,23.7778,0.2801,99.0,99.0,6.184349755114863
3650,19.47379493713379,0.18829698860645294,0,26.4799,3.3514,24.8155,0.2588,24.4489,0.2948,23.614,0.2114,22.7013,0.3632,8.978463538651997
3654,19.495271682739258,0.3389810621738434,1,18.478,0.0141,18.0793,0.0045,18.2268,0.0051,18.147,0.0059,18.2497,0.0168,1.269416025996477
3655,19.503801345825195,-0.4962550401687622,1,20.6663,0.0485,19.1075,0.0077,18.2487,0.0055,17.8354,0.0047,17.5573,0.011,2.136256012184894
3660,19.52961540222168,0.3444136381149292,1,20.4013,0.0368,20.2591,0.013,19.9702,0.0125,20.0865,0.017,19.9515,0.0474,0.9275600173704744
3660,19.52961540222168,0.3444136381149292,0,24.8255,0.7913,24.1579,0.1704,23.5167,0.1414,23.0117,0.1416,21.7797,0.1803,9.015442100307128
3662,19.541873931884766,0.18838906288146973,1,22.9388,0.2309,21.7277,0.0332,20.4205,0.0178,19.788,0.015,19.4579,0.0373,1.6426650279152077
3662,19.541873931884766,0.18838906288146973,0,23.1628,0.3108,22.326,0.0549,21.1676,0.0322,20.6103,0.0289,20.3339,0.0819,3.4133128286161796
3662,19.541873931884766,0.18838906288146973,0,99.0,99.0,24.9069,0.2914,24.3124,0.275,23.8254,0.2673,23.8808,1.1102,4.69340124937644
3663,19.546606063842773,-0.1593288779258728,0,26.2414,4.6102,23.7089,0.1639,23.2788,0.1757,22.9211,0.1868,24.5693,3.3135,4.265120509710492
3663,19.546606063842773,-0.1593288779258728,1,24.4748,0.4821,24.0088,0.119,23.5269,0.1173,22.9262,0.0992,22.8594,0.3457,3.168477876143527
3663,19.546606063842773,-0.1593288779258728,0,24.5037,0.6507,24.6684,0.2606,23.9939,0.2256,24.0227,0.3356,25.4708,4.9815,8.248555534789215
3667,19.56646728515625,0.4427509307861328,1,22.23,0.1139,21.4596,0.0259,21.3162,0.0295,21.1373,0.037,20.9458,0.0923,2.8516822348267428
3667,19.56646728515625,0.4427509307861328,0,25.5793,1.3776,24.8213,0.2666,23.6143,0.142,22.8267,0.1135,21.8014,0.1475,9.798607466253726
3667,19.56646728515625,0.4427509307861328,0,24.5018,0.6664,24.768,0.3145,24.8538,0.5268,24.0281,0.4087,23.4606,0.766,8.461500699376373
3670,19.575862884521484,0.2480596899986267,1,21.0935,0.0535,21.2018,0.0216,20.6989,0.0191,20.6657,0.0237,20.4621,0.0667,2.5147699756134103
3670,19.575862884521484,0.2480596899986267,0,25.2199,0.5185,26.1405,0.3786,25.5978,0.359,25.2639,0.3956,25.9702,2.9045,9.049814772271928
3670,19.575862884521484,0.2480596899986267,0,24.7744,0.8565,23.5365,0.1041,22.6594,0.0749,21.5295,0.0432,20.8323,0.0875,8.734611777365807
3673,19.59796905517578,0.1482435166835785,1,19.629,0.0248,17.3192,0.0031,16.1785,0.002,15.6334,0.0017,15.2716,0.0035,1.9163854183131155
3673,19.59796905517578,0.1482435166835785,0,22.4794,0.1514,19.9421,0.0112,18.5498,0.0061,17.9349,0.0051,17.5882,0.0111,5.550365630670543
3673,19.59796905517578,0.1482435166835785,0,23.2834,0.6253,21.3187,0.0395,20.2375,0.0248,19.5603,0.0202,19.1982,0.0543,8.011677582231744
3673,19.59796905517578,0.1482435166835785,0,29.3207,107.0196,24.0005,0.2802,23.407,0.273,22.484,0.1791,21.3026,0.2442,7.862868471605345
3674,19.61031150817871,-0.48632535338401794,1,21.7623,0.0772,21.8019,0.0308,21.2281,0.0265,21.1604,0.0317,21.0342,0.0929,2.4155379189549406
3676,19.61648941040039,-0.23142048716545105,1,20.1898,0.0329,19.5425,0.0091,19.3938,0.0094,19.3702,0.0111,19.2008,0.0294,4.59109057184465
3681,19.636945724487305,-0.16073192656040192,1,19.3025,0.0265,17.5388,0.0037,16.7159,0.0026,16.2864,0.0024,16.042,0.0057,2.5208117823242144
3683,19.641450881958008,-0.228830948472023,1,17.9257,0.0129,16.3653,0.0021,15.5828,0.0016,15.1125,0.0014,14.7773,0.0031,3.5761547220678027
3690,19.659818649291992,-0.0819660946726799,1,24.4325,0.5331,23.5087,0.0892,22.9945,0.0845,22.4308,0.0754,22.1249,0.2187,2.950469460742443
3690,19.659818649291992,-0.0819660946726799,0,24.914,0.9171,24.4914,0.2195,24.3492,0.299,23.9318,0.3065,23.3324,0.7188,5.288715728689451
3690,19.659818649291992,-0.0819660946726799,0,99.0,99.0,25.1128,0.3546,24.9512,0.481,23.6184,0.2186,22.7121,0.3891,5.459272223793265
3690,19.659818649291992,-0.0819660946726799,0,24.1264,0.7074,23.8602,0.1922,22.8985,0.1285,22.354,0.1177,21.2079,0.1698,0.5136689540066348
3691,19.65997314453125,0.3548032343387604,0,24.8265,0.8353,23.7847,0.1266,23.8013,0.1855,23.5141,0.2218,22.106,0.2485,5.951990013053504
3691,19.65997314453125,0.3548032343387604,0,99.0,99.0,24.8897,0.2008,25.2054,0.3784,24.1094,0.2242,23.1268,0.3645,1.517187598050226
3691,19.65997314453125,0.3548032343387604,1,23.616,0.3688,23.2978,0.104,22.8225,0.0997,22.0935,0.0812,21.2152,0.144,4.080955675597254
3695,19.677404403686523,0.06769206374883652,1,22.5874,0.1457,22.0334,0.0366,21.5988,0.0351,21.139,0.0336,21.048,0.1088,1.517974462648048
3695,19.677404403686523,0.06769206374883652,0,25.0343,1.2037,24.9592,0.3983,23.763,0.2156,23.0784,0.1744,23.9323,1.5006,9.207410165627849
3697,19.6844539642334,-0.3814244270324707,1,20.6911,0.0415,20.4474,0.0145,20.0922,0.0137,20.0769,0.0155,20.0545,0.0458,2.3276533320154367
3698,19.686325073242188,-0.2984756529331207,1,21.7341,0.0795,21.3885,0.0254,21.2061,0.0283,20.9512,0.0304,20.7564,0.0837,1.578468167900447
3698,19.686325073242188,-0.2984756529331207,0,24.5189,0.4761,25.3969,0.3992,24.3969,0.2556,23.9698,0.2622,23.1034,0.417,6.50817890004293
3702,19.690994262695312,-0.2360384464263916,1,19.6099,0.0244,19.2165,0.0078,19.1676,0.0084,19.1486,0.0099,18.9615,0.0257,1.1988562904871014
3706,19.704877853393555,0.25781533122062683,1,21.9599,0.095,21.8471,0.0327,21.3564,0.0293,20.977,0.0309,20.335,0.063,1.1642268261764959
3708,19.711509704589844,-0.2771833837032318,0,26.0326,2.8752,24.288,0.2373,24.1548,0.3277,24.0157,0.4512,99.0,99.0,7.9745623326156645
3708,19.711509704589844,-0.2771833837032318,1,21.1538,0.0725,20.4481,0.0175,19.6756,0.0134,19.3406,0.0133,18.9684,0.0315,2.511453697381376
3708,19.711509704589844,-0.2771833837032318,0,25.3143,1.1831,24.1769,0.1729,24.2451,0.281,23.5738,0.2379,24.0817,1.2958,8.266865297225742
3709,19.716434478759766,-0.6016669273376465,1,22.2355,0.1049,21.7409,0.0296,21.4789,0.031,21.2617,0.0341,20.7916,0.0771,0.7982045938736203
3709,19.716434478759766,-0.6016669273376465,0,23.5945,0.2872,23.0423,0.0712,22.9433,0.093,22.5548,0.0969,21.8448,0.1823,9.62918669316721
3709,19.716434478759766,-0.6016669273376465,0,23.8103,0.2937,24.1418,0.1451,23.6001,0.1355,22.9174,0.1108,22.3846,0.2435,3.4352827985722163
3710,19.7178955078125,-0.049259740859270096,1,21.9651,0.0986,21.5294,0.0272,21.3824,0.0311,21.3002,0.0398,20.987,0.113,0.8608847100988098
3711,19.722620010375977,0.24548977613449097,1,20.4669,0.0377,20.18,0.0125,20.0522,0.0131,19.9818,0.0154,19.767,0.0413,1.739621923956953
3716,19.751596450805664,-0.03268815204501152,1,19.7494,0.0263,18.6077,0.0058,18.2685,0.0053,18.1488,0.0057,18.0753,0.0145,1.2986390560489456
3719,19.75725555419922,-0.5793219804763794,1,20.6413,0.041,20.2129,0.0128,20.1206,0.0139,19.7592,0.0127,19.5169,0.032,3.8752356189758013
3719,19.75725555419922,-0.5793219804763794,0,26.0283,2.1513,24.3964,0.1903,23.4949,0.1353,23.2151,0.1555,23.5647,0.751,9.113747874263575
3719,19.75725555419922,-0.5793219804763794,0,23.1343,0.2505,22.7877,0.071,22.7545,0.1022,22.664,0.1398,24.0614,1.7757,8.642771403694693
3720,19.760778427124023,0.20590965449810028,1,21.5894,0.0751,20.9686,0.0193,20.2353,0.0149,19.6921,0.0132,19.3978,0.0327,2.8537461302403475
3720,19.760778427124023,0.20590965449810028,0,22.9619,0.1905,22.253,0.0414,21.7044,0.0372,20.9684,0.0291,20.6939,0.0805,7.418184736675996
3723,19.766149520874023,-0.08181565999984741,1,21.2133,0.0589,20.9041,0.0185,20.7882,0.0205,20.3625,0.0199,20.0912,0.054,1.1427371705055178
3723,19.766149520874023,-0.08181565999984741,0,22.7047,0.1864,22.1223,0.0424,21.4432,0.0348,21.0783,0.0364,20.9405,0.1209,9.309269459639541
3725,19.767377853393555,0.53177809715271,0,25.5188,1.4285,22.9795,0.0665,21.6146,0.0326,21.0973,0.0312,20.7443,0.0691,9.975169565832774
3725,19.767377853393555,0.53177809715271,1,22.3979,0.1688,21.7277,0.0386,20.4562,0.0201,19.6651,0.016,19.2561,0.0341,1.8664708633838538
3725,19.767377853393555,0.53177809715271,0,23.9545,0.4932,24.555,0.3222,24.4913,0.4568,23.7189,0.3662,23.1666,0.711,9.140851852503143
3726,19.77815818786621,-0.461538165807724,1,18.7914,0.0159,18.6542,0.0059,18.521,0.006,18.581,0.0065,18.4589,0.0167,1.03980318625979
3736,19.797950744628906,0.5129556059837341,1,20.6138,0.0408,20.6542,0.016,20.3096,0.015,20.3152,0.0196,20.2718,0.0532,2.3290365865067404
3736,19.797950744628906,0.5129556059837341,0,23.4119,0.255,24.0282,0.1628,23.3088,0.1287,23.3374,0.2067,23.0717,0.5124,9.901933147438031
3744,19.82407569885254,0.04881536588072777,1,22.0008,0.0948,21.4651,0.0255,21.2596,0.028,21.0769,0.0319,20.7679,0.0858,1.7505316002982458
3744,19.82407569885254,0.04881536588072777,0,23.7963,0.4049,23.974,0.1711,23.3291,0.1522,22.2408,0.0852,21.8931,0.2391,7.764047441507628
3744,19.82407569885254,0.04881536588072777,0,25.1553,1.6508,23.858,0.1871,23.1064,0.1524,22.279,0.1062,22.8892,0.7189,8.938541147939867
3744,19.82407569885254,0.04881536588072777,0,25.6576,1.4232,25.313,0.3777,24.7683,0.3696,23.9428,0.2574,24.0034,1.0746,9.639670566562748
3749,19.83463478088379,-0.08555477112531662,1,20.5432,0.0394,20.4082,0.014,20.5521,0.0175,20.2457,0.0182,20.2081,0.057,1.786372743240327
3749,19.83463478088379,-0.08555477112531662,0,22.2885,0.175,20.8536,0.021,19.8169,0.0135,19.2488,0.012,18.895,0.0301,8.277996873555887
3751,19.846582412719727,-0.2615913152694702,1,21.7436,0.0778,21.1169,0.0211,21.1045,0.0256,20.8395,0.0265,20.3495,0.0578,0.19546504190466274
3751,19.846582412719727,-0.2615913152694702,0,24.7055,0.719,25.7532,0.7177,24.2147,0.2882,24.0886,0.3838,24.3829,1.7594,9.20173029914654
3757,19.870943069458008,-0.14479704201221466,0,25.8161,2.5105,23.9434,0.159,23.9911,0.2601,23.0733,0.1752,22.8245,0.5645,7.526925889992385
3758,19.87098503112793,0.33146438002586365,1,21.2518,0.0596,20.734,0.0167,20.0413,0.013,19.7825,0.0142,19.5656,0.0367,0.5437229186700634
3758,19.87098503112793,0.33146438002586365,0,24.1321,0.428,22.7254,0.0533,21.2052,0.0246,20.093,0.0162,19.5644,0.0339,5.422714883332014
3758,19.87098503112793,0.33146438002586365,0,23.5494,0.3084,22.9209,0.0685,22.6815,0.0798,22.4009,0.0961,22.5885,0.4313,4.891077917228441
3761,19.878952026367188,0.28018033504486084,1,21.2739,0.0628,20.707,0.0168,20.5926,0.0186,20.4394,0.0227,19.9556,0.0517,1.1063669375757637
3763,19.886747360229492,0.143894761800766,0,23.1086,0.2942,23.3729,0.1317,22.6859,0.1131,22.3038,0.1179,22.1491,0.4014,7.349498311906105
3766,19.89195442199707,0.10895027965307236,1,20.1797,0.0331,20.0856,0.0121,19.8176,0.0121,19.8039,0.0146,19.6652,0.0412,3.0791294493601034
3766,19.89195442199707,0.10895027965307236,0,24.5874,0.9935,24.8951,0.4576,22.829,0.1182,21.7175,0.0656,21.2061,0.1583,9.24628804502677
3766,19.89195442199707,0.10895027965307236,0,22.211,0.1896,22.6391,0.0968,22.5788,0.1455,21.1855,0.0624,20.8624,0.1807,2.792471808337538
3767,19.89258575439453,0.18781732022762299,1,23.0157,0.1815,22.3065,0.0409,21.6178,0.0332,21.4181,0.0376,21.0387,0.0957,1.3837051514757166
3767,19.89258575439453,0.18781732022762299,0,22.835,0.1804,22.855,0.0665,22.1155,0.0534,21.7104,0.0536,21.5359,0.1695,4.907084280538756
3771,19.90236473083496,0.005987517070025206,1,24.5274,0.4629,24.1502,0.1217,23.3851,0.0945,22.8369,0.0832,21.8387,0.1336,2.4799302305143214
3771,19.90236473083496,0.005987517070025206,0,27.8633,9.0408,24.6375,0.1796,24.8065,0.312,24.6947,0.4152,24.0279,0.913,6.762310157952869
3773,19.906225204467773,-0.16776859760284424,1,19.996,0.0293,19.8627,0.0106,19.5956,0.0102,19.5485,0.0119,19.5648,0.0358,1.2869143719595992
3778,19.92542266845703,-0.3172936737537384,1,21.4266,0.0914,20.4804,0.0182,19.3671,0.0111,18.9142,0.01,18.6385,0.025,0.5703538988559688
3778,19.92542266845703,-0.3172936737537384,0,23.8024,0.4348,22.5263,0.0598,21.3696,0.0351,20.941,0.0336,20.8305,0.0992,3.5856209606801515
3778,19.92542266845703,-0.3172936737537384,0,28.2743,40.0434,22.9383,0.1215,22.4386,0.1232,22.0513,0.1313,22.2497,0.5449,7.173899950429381
3783,19.93832015991211,0.3214668929576874,1,20.8835,0.0517,20.4505,0.0151,19.671,0.0112,19.3261,0.0115,19.0227,0.0285,1.6932173084131723
3783,19.93832015991211,0.3214668929576874,0,22.6294,0.1548,22.2387,0.0432,21.4261,0.0319,21.2657,0.0394,21.0196,0.1145,6.720293587649342
3784,19.94521141052246,-0.009270169772207737,1,21.1572,0.0524,20.9395,0.018,20.8089,0.0194,20.3906,0.0186,20.4291,0.0603,2.9501956830154805
3785,19.94814109802246,0.5215792655944824,1,21.7491,0.0796,21.9518,0.0348,21.5246,0.033,21.5072,0.0458,21.3717,0.1238,1.8776204643451913
3786,19.95559310913086,-0.2618092894554138,1,19.5429,0.023,19.432,0.0087,19.308,0.009,18.9784,0.0081,18.9458,0.0225,1.085362751455655
3786,19.95559310913086,-0.2618092894554138,0,23.0983,0.2114,22.3191,0.0462,21.5269,0.0354,21.0713,0.033,20.8076,0.0859,4.6765800412511425
3786,19.95559310913086,-0.2618092894554138,0,24.5659,0.79,23.6091,0.1346,22.9829,0.1211,22.7559,0.1473,22.5438,0.4205,8.784977613786578
3786,19.95559310913086,-0.2618092894554138,0,25.7911,2.0143,24.2881,0.2077,23.5954,0.1757,22.7775,0.1286,22.3669,0.3093,7.504290434598686
3794,19.977094650268555,0.18412339687347412,1,21.2907,0.0637,20.7737,0.0176,20.6514,0.0197,20.4077,0.0216,20.0172,0.0525,1.4098370796828295
3794,19.977094650268555,0.18412339687347412,0,25.6263,1.6422,24.6594,0.2463,24.3368,0.2891,23.8068,0.268,23.5539,0.8354,7.598271601526699
3795,19.980731964111328,-0.13794609904289246,0,24.2604,0.4687,23.9751,0.1271,22.3608,0.0522,21.0051,0.027,20.2099,0.049,7.610802941624067
3795,19.980731964111328,-0.13794609904289246,0,28.9418,25.9636,24.4579,0.1629,23.92,0.1575,24.1699,0.2913,23.2956,0.5356,7.828567527610949
3795,19.980731964111328,-0.13794609904289246,1,23.9583,0.4665,22.3403,0.0451,21.0703,0.0249,20.404,0.0207,20.0406,0.0519,2.0256901981546136
3795,19.980731964111328,-0.13794609904289246,0,23.3446,0.3053,22.911,0.0741,22.8372,0.1046,22.5253,0.12,21.8493,0.2615,2.797643563971248
3795,19.980731964111328,-0.13794609904289246,0,25.191,1.1791,24.3655,0.1952,24.5559,0.364,23.8839,0.3059,22.4534,0.3438,4.111647556671
3800,20.018291473388672,0.34482771158218384,1,20.3573,0.0358,20.2943,0.0132,20.0549,0.013,20.0143,0.0162,19.9399,0.0459,1.4629355806036888
3801,20.03026008605957,-0.4193713963031769,1,21.6515,0.0646,21.4236,0.023,20.9643,0.0206,20.7103,0.0205,20.762,0.0586,1.6295960374602831
3801,20.03026008605957,-0.4193713963031769,0,23.2777,0.2013,23.1614,0.0754,22.6371,0.0729,22.1857,0.0724,21.5698,0.1256,7.2140499812276175
3801,20.03026008605957,-0.4193713963031769,0,25.4358,1.0638,23.7907,0.1115,23.1811,0.1007,22.9238,0.1193,23.9949,0.9172,4.5041777217927645
3804,20.036882400512695,-0.3394607603549957,1,25.1032,0.8174,24.8584,0.2584,23.9385,0.1836,23.3811,0.1658,22.61,0.2824,1.985526024145079
3806,20.04901123046875,-0.09964986145496368,0,25.018,2.4857,22.803,0.1151,22.322,0.1199,21.0826,0.0611,22.7122,1.0633,9.991155187231417
3808,20.05046272277832,0.4502169191837311,1,19.6006,0.0251,19.2075,0.0079,19.2467,0.0089,19.0372,0.01,18.9459,0.0254,2.5484712712195514
3808,20.05046272277832,0.4502169191837311,0,23.6909,0.5893,22.8189,0.1074,21.4231,0.0476,20.5002,0.0335,20.1294,0.0753,5.9213963020311
3809,20.154884338378906,-0.47118741273880005,1,19.7133,0.025,19.4985,0.0089,19.4768,0.0098,19.1813,0.009,19.23,0.0262,2.903435771199221
3809,20.154884338378906,-0.47118741273880005,0,22.3318,0.1584,21.8301,0.0408,20.9045,0.0285,20.6033,0.0303,20.3525,0.0806,5.872952452216516
3809,20.154884338378906,-0.47118741273880005,0,99.0,99.0,23.6887,0.1466,22.9085,0.1167,21.6312,0.0566,20.8557,0.0976,6.138323641167667
3810,20.21245574951172,-0.30890658497810364,1,18.7824,0.0165,18.4922,0.0056,18.1728,0.0053,18.0058,0.0052,17.5415,0.0111,1.0930371340955292
3810,20.21245574951172,-0.30890658497810364,0,22.3826,0.1247,21.2588,0.023,20.9045,0.0229,20.7675,0.0261,20.6555,0.076,9.16687129471122
3810,20.21245574951172,-0.30890658497810364,0,23.8684,0.4709,22.417,0.0542,21.0589,0.0278,20.4273,0.0227,20.0575,0.0542,6.9564735730384974
3812,20.2159423828125,-0.34856969118118286,1,22.7748,0.1813,22.4061,0.0522,22.0479,0.0569,21.7865,0.0652,21.2726,0.1418,3.3973946630916614
3812,20.2159423828125,-0.34856969118118286,0,24.914,0.7366,24.8062,0.2516,24.035,0.2048,23.6011,0.2091,23.7744,0.8478,6.40260392626436
3812,20.2159423828125,-0.34856969118118286,0,24.6528,0.7035,24.6711,0.267,23.2595,0.1248,21.9703,0.061,21.1845,0.1053,5.293053065262473
3813,20.227468490600586,-0.525641679763794,1,18.3153,0.0241,16.2586,0.0022,15.2731,0.0015,14.8214,0.0013,14.505,0.003,1.7384108147634867
3813,20.227468490600586,-0.525641679763794,0,21.1758,0.0578,19.1741,0.0077,18.1667,0.0051,17.7246,0.0041,17.3824,0.0092,6.6145762000951915
